cnpj,cnpj_basico,nome_fantasia,razao_social,cnae,identificador_matriz_filial,tipo_logradouro,logradouro,numero,complemento,bairro,cep,ddd_1,telefone_1,ddd_2,telefone_2,email,data_inicio_atividade,idade_meses,porte,capital_social,natureza_juridica,opcao_simples,n_unidades_df,n_mesma_sala,n_mesmo_predio
49522341000116,49522341,,RIBEIRO SILVA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,QNE 31 CASA 31,0,,TAGUATINGA NORTE (TAGUATINGA),72125310,61,85148775,,,nataliar.direito@gmail.com,2023-02-08,42,5,10000.0,2321,1,1,,1
52996514000142,52996514,,PAULA MATOS ANDRADE SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,SETOR G NORTE QNG 45 LT 10,S/N,CASA  02,TAGUATINGA,72130450,61,96942545,,,paulamtcruz@hotmail.com,2023-11-24,33,1,50000.0,2321,1,1,1,3
38152267000177,38152267,,JORGE RODRIGUES SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,CONDOMINIO,JARDIM BOTANICO AVENIDA DO SOL QUADRA 1 RUA 2 LOTE 289/305,289,,SETOR HABITACIONAL JARDIM BOTANICO,71680362,61,21929056,,,weliascontabilidade@outlook.com,2020-08-19,72,1,50000.0,2321,0,1,,11
55137156000100,55137156,,LUCAS AMARAL- SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,QS 408 CJ B LT 2,S/N,BLOCO C                   SALA  103,SAMAMBAIA,72318592,61,83504676,,,adv.lucassillva@gmail.com,2024-05-15,27,5,50000.0,2321,1,1,1,7
11014700000402,11014700,,"ROLIM, GOULART, CARDOSO SOCIEDADE DE ADVOGADOS",6911701,2,QUADRA,SHS QUADRA 6 CONJUNTO A BLOCO A COMPLEXO BRASIL 21,SL 210,,ASA SUL,70316100,31,21042803,,,rh@rolim.com,2009-11-09,201,5,6500.0,2232,0,1,,1
97530121000187,97530121,,HAZENCLEVER LOPES CANCADO SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,SBS QUADRA 02 LOTE 15 BLOCO E SALA,306,      EDIFICIO PRIME            BUSINESS CENTER,ASA SUL,70070120,61,32268449,,,,2011-06-30,182,5,400000.0,2321,0,1,1,1
47229058000175,47229058,,FERNANDO JORGETO DA SILVA SOCIEDADE INDIVIDUAL DA ADVOCACIA,6911701,1,QUADRA,SIG QUADRA 4,LOTE75,SALA  120,ZONA INDUSTRIAL,70610440,61,94177753,,,fernandojorgeto.adv@gmail.com,2022-07-20,49,5,5000.0,2321,1,1,1,1
24786533000109,24786533,,MARLENE MOREIRA DOS SANTOS - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SBN QUADRA 2 BLOCO J,SN,SALA  703 E 704,ASA NORTE,70040905,61,33261112,,,,2016-03-15,125,5,5000.0,2321,0,1,1,15
33941632000109,33941632,,GUIMARAES DE ARAUJO E ARAUJO ADVOGADOS ASSOCIADOS,6911701,1,SETOR,SRIA II QE 44 CJ D LT 26,S/N,,GUARA,71070047,61,91872345,61,33778663,thaniaevellin@hotmail.com,2019-02-01,90,5,2000.0,2232,0,1,,3
55088434000187,55088434,,RAMALHO GOMES SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,RODOVIA,"DF-001 (EST PRQ CONTORNO) - DO KM 111,000 A RUA 12 LOTE",75/76,,NUCLEO RURAL LAGO OESTE (SOBRADINHO),73100011,61,92214811,,,josianeramalho.adv@gmail.com,2024-05-10,27,1,1000.0,2321,1,1,,1
27216389000163,27216389,,RAFAEL DE ANDRADE - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,SRTVS CONJUNTO LOTE,30,QUADRA701                 CONJ  L                   BLOCO 2                   SALA  202/204 PARTE A86,ASA SUL,70340906,61,39633333,,,,2016-11-21,117,5,10000.0,2321,1,1,1,516
52809603000132,52809603,ACTIO TEMPUS,"ACTIO TEMPUS CONSULTORIA, ASSESSORIA E GESTAO EMPRESARIAL LTDA",6911702,1,SETOR,SRTVN QUADRA 701 LOTE,P,SALA  2050                ANEXO A,ASA NORTE,70719150,61,84161757,0000,00000000,actiotempus@gmail.com,2023-11-07,33,3,100000.0,2062,0,1,1,2
49778625000178,49778625,,MARCELO RIVERA SANTOS - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,SHIS QI 28 CJ 14 LT 13,S/N,,LAGO SUL,71670340,61,96556568,,,marcelo@mradv.adv.br,2023-03-02,41,5,20000.0,2321,1,1,,3
44447437000143,44447437,,ELCIO GODOY SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,QNH 6,NS,CASA  02,TAGUATINGA NORTE (TAGUATINGA),72130560,61,93617092,,,elciophg@gmail.com,2021-12-01,56,1,40000.0,2321,1,1,1,1
14934951000142,14934951,SEVERO E ADVOGADOS ASSOCIADOS,SEVERO E ADVOGADOS ASSOCIADOS,6911701,1,QUADRA,SHIS QI 25 CONJUNTO 9,S/N,CASA  11,SETOR DE HABITACOES INDIVIDUAIS SUL,71660290,61,32576685,,,admseveroadvocacia@uol.com.br,2011-11-03,177,5,20000.0,2232,0,1,2,4
31339264000106,31339264,SABIA E SIMOES SOCIEDADE DE ADVOGADOS,SABIA E SIMOES SOCIEDADE DE ADVOGADOS,6911701,1,QUADRA,SHCS 502 BLOCO C LOJA,37,      PARTE 2816,ASA SUL,70330530,61,96205386,,,fernanda.bsb@samp.adv.br,2018-08-10,96,5,15000.0,2232,1,1,1,358
31054522000108,31054522,-,BOUDENS & DOMENICI SOCIEDADE DE ADVOGADOS,6911701,1,QUADRA,"SETOR HOTELEIRO NORTE, QUADRA 01, CONJUNTO A, BLOCO D,",1,SALA  1508,ASA NORTE,70701000,61,83018560,61,81183366,contato@boudensedomenici.com.br,2018-06-27,98,5,20000.0,2232,1,1,1,14
09039072000117,09039072,,BOTTINI & TAMASAUSKAS ADVOGADOS,6911701,1,QUADRA,SHIS QL 12 CONJUNTO 9,SN,LOTE  18,SETOR DE HABITACOES INDIVIDUAIS SUL,71630295,61,33232250,61,33215910,mastercontabil@terra.com.br,2007-08-20,228,5,10000.0,2232,0,1,2,5
25096820000150,25096820,,ALVES CORREA & VERISSIMO ADVOCACIA,6911701,1,QUADRA,SRTVS QD 701 CONJ L BLOCO 01 SALA 533,38,      PARTE 440,ASA SUL,70340906,61,39673362,,,destakcontabilidade@gmail.cm,2016-06-14,122,5,500000.0,2232,0,1,1,481
47292050000153,47292050,,GABRIEL E SOUZA ADVOGADOS E ASSOCIADOS,6911701,1,QUADRA,SCS QUADRA 1,SN,BLOCO E                   SALA  210 E 211           EDIF  CEARA,ASA SUL,70301000,61,96526212,61,82573033,gabrieladvbsb@gmail.com,2022-07-26,49,1,100000.0,2232,1,1,3,38
41149669000127,41149669,,TAISA FRANCA RESENDE ROCHA - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,AVENIDA,PACHECO FERNANDES (ACAMP PACHECO FERNANDES),17,,VILA PLANALTO,70804080,61,30338447,61,81717055,bsb.rocha@gmail.com,2021-03-09,65,3,5000.0,2321,1,1,,1
33956634000171,33956634,,FREITAS & SOUSA ADVOGADOS ASSOCIADOS,6911701,1,QUADRA,QS 3,SN,LOTE  03 05 07 E 09       SALA  1216                EDIF  PATIO CAPITAL,AREAL (AGUAS CLARAS),71953000,61,91142040,,,edilson@freitasesousa.com.br,2019-06-12,86,5,10000.0,2232,1,1,1,135
53424387000170,53424387,,CARBONARO SOCIEDADE DE ADVOGADOS,6911701,1,QUADRA,QS 308 CONJUNTO 7,07,,SAMAMBAIA SUL (SAMAMBAIA),72306527,61,99276830,,,celso@carbonaroadvogados.com,2024-01-09,31,5,50000.0,2232,1,1,,4
54363604000121,54363604,,MUNIZ E OLIVEIRA ADVOGADOS ASSOCIADOS,6911701,1,QUADRA,QN 412 CJ A LT 2,S/N,LOTE  3                   APT   301                 BLOCO B,SAMAMBAIA,72320541,61,85220550,61,83186771,felipeoliveiralimaadv@gmail.com,2024-03-18,29,3,2000.0,2232,0,1,1,4
38660389000174,38660389,,RENATA OLIVEIRA CAMPORES SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,AVENIDA,GOIAS QUADRA,51,LOTE  03                  APT   02                  SETOR TRADICIONAL,SETOR TRADICIONAL (PLANALTINA),73330077,61,81673710,,,renatacampores@gmail.com,2020-09-22,71,3,5000.0,2321,1,1,1,2
24563145000169,24563145,,F. FRANCISCHINI  -  SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,RODOVIA,"BR-020 000KM 2,5",54,QUADRA4                   CONJ  H                   CASA  54,REGIAO DOS LAGOS (SOBRADINHO),73251901,41,91730303,,,recepcaoff@hotmail.com,2016-03-21,125,5,10000.0,2321,1,1,1,1
31743943000138,31743943,,WATSON H. MARQUES SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SCN QUADRA 1,S/N,BLOCO G                   QUADRA01                  SALA  705,ASA NORTE,70711000,61,81522186,61,85497907,watson@watsonmarquesadvocacia.com.br,2018-10-03,94,5,20000.0,2321,1,1,1,26
11298747000194,11298747,,JUNQUEIRA SANTIAGO ADVOGADOS ASSOCIADOS,6911701,1,SETOR,SIG,S/NR,QUADRA01                  LOTE  985                 ANDAR 1.                  SALA  126,SETOR DE INDUSTRIAS GRAFICAS,70610410,61,30364302,,,contato@junqueirasantiago.adv.br,2009-10-28,202,5,30000.0,2232,0,1,1,1
53724929000120,53724929,,JAKLINY DIAS SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,Q 301 ALAMEDA GRAVATA CJ 12 LT 4,S/N,APT   702,AGUAS CLARAS,71901260,61,81794996,,,jtmd@gmail.com,2024-01-30,31,3,50000.0,2321,1,1,1,5
26297661000114,26297661,,GOMES COSTA NEVES ADVOGADOS,6911701,1,SETOR,SIG QUADRA 1,SN,LOTE  385                 EDIF  PLATINUM OFFICE     SALA  07,ZONA INDUSTRIAL,70610410,61,35423337,,,,2015-08-07,132,3,10000.0,2232,1,1,1,164
16894447000191,16894447,,FERRAREZE E FREITAS ADVOGADOS ASSOCIADOS,6911701,1,SETOR,"DE AUTARQUIA SUL, QUADRA 04, BLOCO A",30,SALA  805 806 807 E 808,ASA SUL,70070938,61,33211038,,,sociosbsb@ffa.com.br,2012-08-16,168,5,150000.0,2232,0,1,1,130
07276252000197,07276252,ASSUMPCAO FARIA ADVOGADOS,ASSUMPCAO FARIA ADVOGADOS ASSOCIADOS,6911701,1,QUADRA,QS 1 RUA 212,S/N,LOTE  19/21 E 23 BLOCO D  SALA  725 E 726           EDIF  CONNECT TOWERS,AREAL (AGUAS CLARAS),71950550,61,96338359,,,brunoafadvogados@gmail.com,2004-08-13,264,5,0.0,2232,1,1,1,331
15682039000103,15682039,BCR ADVOCACIA,BARBOSA CASSIA E ROCHA ADVOCACIA,6911701,1,RUA,COPAIBA LOTE,01,      TORRE A             SALA  2503,NORTE (AGUAS CLARAS),71919540,61,35436389,61,81499903,bcradvocacia@gmail.com,2012-06-08,170,5,20000.0,2232,1,1,1,889
56934556000100,56934556,,FERNANDO AUGUSTO CORREIA TAVARES SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,TRECHO,SIA TRECHO 3 LT 1310/1320 SL 325,A 29,EDIF  TAYA,ZONA INDUSTRIAL (GUARA),71200032,61,30450024,,,fernandoactavares2000@outlook.com,2024-08-20,24,1,1000.0,2321,1,1,1,1
03432154000140,03432154,SALES & SALES,ADVOCACIA SALES E SALES S/S,6911701,1,QUADRA,CENTRAL BLOCO 13,21,LOJA  02 / 04,SOBRADINHO,73010523,61,35917338,,,,1999-08-12,324,1,20000.0,2232,0,1,1,1
50396751000147,50396751,,TIBURCIO PENA ADVOGADOS,6911701,1,QUADRA,SAUS QUADRA 1,SN,EDIF  TERRA BRASILIS      BLOCO N                   SALA  401,ASA SUL,70070010,62,82730241,,,carlosernanim@hotmail.com,2023-04-20,40,3,100000.0,2232,1,1,1,39
27011919000137,27011919,,STARLING - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,"SRTVS CONJUNTO D BLOCO B, SALA 213",213,SALA  213,ASA SUL,70340907,61,81018200,,,alexandre@starlingborzani.com,2016-12-06,116,5,2500.0,2321,1,1,1,2
50052087000119,50052087,,BEATRIZ MAGALHAES SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,AOS 4 BLOCO F,111,,AREA OCTOGONAL,70660046,61,98583994,,,bmagalhaesadvributaria@gmail.com,2023-03-23,41,1,10000.0,2321,0,1,,2
25071487000124,25071487,,JOSE AUGUSTO PINTO DA CUNHA LYRA - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,"SIG QUADRA 3 BLOCO C, LOTE 42, LOJA 37",SN,      PARTE B37,ZONA INDUSTRIAL,70610433,61,91364488,,,advocacialyra@gmail.com,2016-02-26,126,5,50000.0,2321,1,1,1,149
32901423000179,32901423,,MAURO MENEZES & ADVOGADOS,6911701,1,,"SBS QD. 01 BL K SLS 501 A 514, 1401 A",1414,,ASA SUL,70093900,,,,,,1989-06-26,446,5,698809.0,2232,0,1,,1
41990535000134,41990535,,ROLLEMBERG & CARELLI ADVOGADOS ASSOCIADOS,6911701,1,SETOR,"SRTVS QUADRA 701 CONJUNTO L BLOCO 2 SALA 625, N 30",S/N,      PARTE A1,ASA SUL,70340906,61,81262525,,,jlrollemberg@gmail.com,2021-05-18,63,1,3000.0,2232,1,1,1,182
59435617000182,59435617,,PATRICIA SARTORY SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,QI 5 CONJUNTO B,84,,GUARA I,71020024,61,86061915,61,82372860,patricia.sartory@gmail.com,2025-02-12,18,5,1000.0,2321,0,1,,1
53655871000100,53655871,,THIAGO SIQUEIRA BAZILIO DE SOUZA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,CONDOMINIO,SOLAR DA SERRA,0,QUADRAC FA 1              LOTE  6,SETOR HABITACIONAL JARDIM BOTANICO,71680350,61,82220405,,,thiagosiqueirasbs@hotmail.com,2024-01-25,31,5,1000.0,2321,1,1,1,5
42181963000189,42181963,,GABRIELA DA SILVA JARDIM MORAES SOCIEDADE INDIVIDUAL ADVOCACIA,6911701,1,QUADRA,SEPS 710/910 CONJUNTO D LOJA,28,      PARTE 4,ASA SUL,70390108,61,81196776,,,gabrielasjm@hotmail.com,2021-06-02,62,5,5000.0,2321,1,1,1,6
04252220000163,04252220,,RESENDE MORI HUTCHISON ADVOGADOS ASSOCIADOS,6911701,1,,SCS QUADRA 01 BLOCO K,30,"SALAS 601,602 E 603",ASA SUL,70398900,61,3644986,,,,2000-01-10,319,5,10000.0,2232,0,1,1,42
24604609000138,24604609,,DANIELLE PATRICIA COSTA DE SOUZA - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SCS QUADRA 1 BLOCO E LOTE 30,S/N,EDIF  CEARA               SALA  901,ASA SUL,70303900,61,30321500,,,daniellepcsouza@yahoo.com.br,2016-04-06,124,5,30000.0,2321,1,1,1,37
40903307000117,40903307,,EDNILSON PAULA MELO - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,SRTVS 701 CONJUNTO L BLOCO 2 SALA,431,,ASA SUL,70340906,61,99856266,,,,2021-02-18,66,1,10000.0,2321,1,1,,1
27390299000194,27390299,VIANA & AMORIM ADVOGADOS,VIANA & AMORIM ADVOGADOS,6911701,1,SETOR,SHS QUADRA 06 CONJUNTO A BLOCO A,S/N,SALA  205,ASA SUL,70316902,61,98028373,,,vianaeamorim@vianaeamorim.adv.br,2016-01-20,127,5,10000.0,2232,0,1,1,53
47593202000158,47593202,,GABRIEL MAX DE SIQUEIRA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,QUADRA 5 CONJUNTO E,38,,SOBRADINHO,73030055,61,81002046,,,gabrielmsiqueira@gmail.com,2022-08-16,48,5,1000.0,2321,1,1,,2
28946431000164,28946431,"JATOBA, MENDES & SANTOS ADVOGADOS","JATOBA, MENDES & SANTOS ADVOGADOS ASSOCIADOS",6911701,1,QUADRA,SHIS QI 19 CONJUNTO 12,02,CASA  02,SETOR DE HABITACOES INDIVIDUAIS SUL,71655120,61,33661233,,,jmsassociados@gmail.com,2017-09-20,107,5,200000.0,2232,0,1,1,2
31439344000125,31439344,,KAUFMANN SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,"SRTVS QUADRA 701, BLOCO O",110,SALA  394,ASA SUL,70340000,61,33644694,,,,2018-08-28,96,5,5000.0,2321,1,1,1,585
51129365000151,51129365,,PAES DE ANDRADE OLIVEIRA - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,TRECHO,SIA TRECHO 3 LOTES 2010/2020 4 ANDAR SALA,408,,ZONA INDUSTRIAL (GUARA),71200033,61,34037231,,,monicapaesdeandrade@gmail.com,2023-06-21,38,5,5000.0,2321,0,1,,1
59016254000140,59016254,,THIAGO BRITO SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,CNB 6 LOTE,13,LOJA  01,TAGUATINGA NORTE (TAGUATINGA),72115065,61,85944887,,,contato@thiagobrito.adv.br,2025-01-21,19,5,5000.0,2321,1,1,1,3
51015872000164,51015872,,VAN NOGUEIRA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SCN QUADRA 5 BLOCO A,50,SALA  1316,ASA NORTE,70715900,61,30417001,,,advogadosvannogueira@outlook.com,2023-06-12,38,5,1000.0,2321,1,1,2,166
20743668000217,20743668,,FRAGOSO SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,2,SETOR,COMERCIAL NORTE,SN,SALA  502 503 E 504       QUADRA2 BLOCO A                 5O ANDAR,ASA NORTE,70712900,81,32418766,,,,2020-03-24,77,5,197826.0,2321,1,1,1,14
59511459000100,59511459,,SERGIO DE ABREU SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SHIS QL 8 CJ 2 LT,11,,SETOR DE HABITACOES INDIVIDUAIS SUL,71620225,62,92282875,,,sergioabreuadvogados@gmail.com,2025-02-17,18,5,50000.0,2321,0,1,,1
37236838000199,37236838,,VERONICA SOUSA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,QS 3 LOTE 3/9 TORRE SUL,1413,EDIF  PATIO CAPITAL,AREAL (AGUAS CLARAS),71953000,61,82063613,61,37971329,veronicasousa.adv@hotmail.com,2020-05-26,75,5,15000.0,2321,0,1,1,1
18806649000160,18806649,,ROBERTO SADE SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SHN QUADRA 1,S/N,CONJ  A                   BLOCO A ENTRADA A         SALA  415,ASA NORTE,70701010,61,35269800,61,35469295,robertosade@gmail.com,2013-08-16,156,5,10000.0,2321,1,1,1,132
52441993000130,52441993,,LEANDRO LIMA VIANA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,RODOVIA,DF-475 KM 01 CHACARA BURITIS,SN,COND  RES BELLA ARTE      CONJ  L                   LOTE  5,PONTE ALTA NORTE (GAMA),72427000,61,96977840,,,viana.brasiliadf@gmail.com,2023-10-05,34,1,100000.0,2321,1,1,1,30
30363091000190,30363091,OSVALDO ELIAS ADVOGADOS ASSOCIADOS,OSVALDO ELIAS ADVOGADOS ASSOCIADOS,6911701,1,QUADRA,QSB 1,SN,LOTE  20                  LOJA  05 E 06,TAGUATINGA SUL (TAGUATINGA),72015510,61,30363104,,,contabilsolucoes@hotmail.com,2018-04-02,100,5,210000.0,2232,1,1,1,6
29745372000129,29745372,,THIAGO CARDOSO - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SHIS QL 26 CONJUNTO 4,19,CASA  CASA,SETOR DE HABITACOES INDIVIDUAIS SUL,71665145,61,81553955,,,tcjuris@gmail.com,2018-01-31,103,5,10000.0,2321,1,1,1,1
47229201000129,47229201,,TACILIO CASTELO BRANCO MELO BARROS SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,CLN 216 BLOCO D,S/N,      ENTRADA 50          SALA  220 - PARTE A,ASA NORTE,70875540,61,98220724,,,taciliomb.adv@gmail.com,2022-07-20,49,5,1000.0,2321,1,1,1,10
07637501000122,07637501,,EDEN LINO CASTRO DE CARVALHO - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,"SB/SUL QUADRA 02, BLOCO S",14,SALA 206,ASA SUL,70070904,61,32262286,61,33229085,eden@dm.com.br,2005-09-13,251,5,10000.0,2321,0,1,1,51
30005002000134,30005002,,REGILENE SANTOS DO NASCIMENTO - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SAUS QUADRA 5,17,BLOCO K                   EDIF  OK OFFICE TOWWER    SALA  716,ASA SUL,70070050,61,32232684,61,91549300,regilene@rsnascimento.adv.br,2017-11-27,105,5,120000.0,2321,1,1,1,11
30258530000103,30258530,,HORTA ALVARENGA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,SQS 312 BL D,S/N,ANEXO 305,BRASILIA,70365040,61,81588199,,,horta001@terra.com.br,2018-04-16,100,5,6000.0,2321,1,1,1,6
06166803000105,06166803,,LEONALDO SILVA ADVOGADOS ASSOCIADOS,6911701,1,SETOR,SRTVS,701,QUADRA701 BLOCO K SALA 412,ASA SUL,70340000,61,32249192,,,silvaleonaldo@uol.com.br,2004-03-19,269,5,20000.0,2232,1,1,1,87
02358981000179,02358981,,GUSTAVO CORTES SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,SCS QUADRA 01 BLOCO K EDIFICIO DENASA,S/N,SALA  503/504 PARTE,ASA SUL,70398900,61,81222111,,,gustavo@cortes.adv.br,1998-02-11,342,5,200000.0,2321,0,1,1,21
39276132000186,39276132,,ISABELLE AMARAL - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,RUA,"RIO GRANDE DO SUL (QUADRAS 72,73,80,81,82,91,92 E 93)",73,QUADRA73                  CASA  14,SETOR TRADICIONAL (PLANALTINA),73330039,61,35681900,,,alan.advmarques@gmail.com,2020-10-01,70,3,10000.0,2321,1,1,1,1
06345814000144,06345814,,CARLOS REIS ADVOGADOS ASSOCIADOS,6911701,1,SETOR,SRTV/SUL QUADRA 701 CONJUNTO L BLOCO 02,30,SALA 315 ED ASSIS CHATEAUBRIAND,ASA SUL,70340000,61,32253805,61,32251193,pratika@terra.com.br,2000-03-20,317,5,5000.0,2232,1,1,1,28
55656884000129,55656884,,AIRES GOMES SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,QR 317 CONJUNTO I,S/N,LOTE  12,SANTA MARIA,72547609,61,92802772,,,wanderleyaires@gmail.com,2024-06-24,26,5,1000.0,2321,1,1,1,2
22476260000170,22476260,,OLIVEIRA SANTIAGO SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SHN QUADRA 1 BLOCO A SALA,318,      PARTE C,ASA NORTE,70701010,61,34433109,,,mario@tcagrupo.com.br,2015-04-24,136,5,10000.0,2321,0,1,1,1
41192788000162,41192788,,JURANDIR GOMES DA SILVA NETO - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,RUA,15 (POLO DE MODAS),LT 13,APT   403,GUARA II,71070515,61,99155175,61,32251157,adv.jurandirneto@gmail.com,2021-03-12,65,5,100000.0,2321,0,1,1,2
54592609000126,54592609,,RIANE PAZ - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,"SCS QUADRA 04, BLOCO A-216",S/N,EDIF  BERNARDO SAYAO      SALA  303 E 304,ASA SUL,70304912,61,98576169,,,rianepaz.adv@gmail.com,2024-04-04,28,5,1000.0,2321,0,1,1,9
40310920000120,40310920,,ADRIANO MARTINS DE SOUSA - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,AREA ESPECIAL,AREA ESPECIAL 4 EDIFICIO 03 IRMAOS,503,LOTE  LOTE B,GUARA II,71070901,61,39724128,61,86070449,adrianoms.adv@gmail.com,2021-01-08,67,5,5000.0,2321,1,1,1,1
42582062000107,42582062,,DUTRA & MOTA - ADVOCACIA,6911701,1,QUADRA,QS 1 RUA 212,19,SALA  2809,AREAL (AGUAS CLARAS),71950550,61,81583752,,,juridico@dutramotaadvocacia.com,2021-07-05,61,5,10000.0,2232,1,1,1,47
05156020000170,05156020,GILBERTO VIEIRA ADVOGADOS E CONSULTORES,GILBERTO VIEIRA ADVOGADOS,6911701,1,QUADRA,SHN QUADRA 1 BLOCO F CONJUNTO A,S/N,SALA  402 E 403           EDIF  VISION WORK E LIVE,ASA NORTE,70701060,61,33475011,,,gilbertovieira12@gmail.com,2002-07-16,289,3,10000.0,2232,1,1,1,77
35810139000185,35810139,,ROBSON DOS SANTOS SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,RUA,RUA 3B CHACARA 42,35,,SETOR HABITACIONAL VICENTE PIRES,72005595,61,99909086,61,33280403,robson@asb.adv.br,2019-12-16,80,5,2000.0,2321,1,1,,1
52488868000186,52488868,OPINI PROPRIEDADE INTELECUTAL,OPINI CONSULTORIA E PROPRIEDADE INTELECTUAL LTDA,6911703,1,QUADRA,QE 46 CONJUNTO G,S/N,CASA  06,GUARA II,71070078,61,30212925,0000,00000000,societario@kreditcontabil.com.br,2023-10-10,34,1,1000.0,2062,1,1,1,1
55899337000174,55899337,,RIBEIRO JACOME SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SHIS QI 11 CONJUNTO 3 CASA,18,,SETOR DE HABITACOES INDIVIDUAIS SUL,71625230,61,84277481,,,adm.advjacome@gmail.com,2024-07-11,25,1,10000.0,2321,0,1,,3
55108861000180,55108861,,GABRIEL WEBERT DE OLIVEIRA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,RUA,RUA 8 CHACARA 214,RUA,CASA  214,SETOR HABITACIONAL VICENTE PIRES,72007010,61,98338686,,,webert.visao@gmail.com,2024-05-13,27,3,1000.0,2321,1,1,1,1
48165381000195,48165381,,HOUSTON FRAGA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,"SHS QUADRA 2 BL. J, S/N, BONAPARTE HOTEL RESIDENCE, APT 304",304,,ASA SUL,70312000,61,96855705,,,houstonfraga.adv@gmail.com,2022-10-03,46,5,2000.0,2321,1,1,,1
27187450000191,27187450,,RODRIGO ALCOFORADO JORDAO - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,CONDOMINIO,SOLAR DE BRASILIA,SN,QUADRA02                  CONJ  04                  CASA  32,SETOR HABITACIONAL JARDIM BOTANICO,71680349,61,92652468,,,,2016-05-25,123,5,20000.0,2321,1,1,1,61
09522100000152,09522100,,FELSBERG E PEDRETTI ADVOGADOS E CONSULTORES LEGAIS,6911701,1,QUADRA,"SCS QUADRA 9, BLOCO C",1003,SALA  1003                      PARTE T,ASA SUL,70308200,11,31419174,11,31419175,contasapagar@felsber.com.br,2008-04-23,220,5,9000.0,2232,0,1,1,4
03996810000219,03996810,MOTA ADVOGADOS,MOTA & ADVOGADOS ASSOCIADOS,6911701,2,SETOR,SRTV SUL QD 701 LT 110 BLOCO O SALA,118,"SALA  119, 119 A E 119 B",ASA SUL,70340000,61,33228175,,,pericia@periciaauditoria.com.br,2006-12-19,236,3,5000.0,2232,0,2,1,1
